invoice_id,invoice_date,plant,energy_vendor,energy_type,invoice_amount_usd,billing_period_start,billing_period_end,meter_id,rate_plan,payment_terms,currency
901662,10/27/2024,Plant_MI_Detroit,AES Corporation,Electricity,52568.76,9/27/2024,10/27/2024,MTR-12987,Variable,Net 30,USD
901663,10/28/2024,Plant_MI_Detroit,AES Corporation,Steam,9780.52,9/28/2024,10/28/2024,MTR-22523,Variable,Net 30,USD
901664,11/15/2024,Plant_MI_Detroit,Southern Power,Water & Utilities,25466.68,10/16/2024,11/15/2024,MTR-41920,Fixed,Net 30,USD
901665,10/31/2024,Plant_MI_Detroit,American Electric Power,Electricity,58031.5,10/1/2024,10/31/2024,MTR-81965,Fixed,Net 30,USD
901666,11/12/2024,Plant_MI_Detroit,American Electric Power,Electricity,52911.37,10/13/2024,11/12/2024,MTR-44547,Time-of-Use,Net 30,USD
901667,11/3/2024,Plant_MI_Detroit,American Electric Power,Natural Gas,56707.46,10/4/2024,11/3/2024,MTR-91582,Fixed,Net 30,USD
901668,11/8/2024,Plant_MI_Detroit,Duke Energy LLC,Steam,34099.4,10/9/2024,11/8/2024,MTR-82228,Fixed,Net 30,USD
901669,10/27/2024,Plant_MI_Detroit,NRG Energy Services,Steam,34867.54,9/27/2024,10/27/2024,MTR-37169,Time-of-Use,Net 30,USD
901670,11/21/2024,Plant_MI_Detroit,NRG Energy Services,Natural Gas,26486.35,10/22/2024,11/21/2024,MTR-96604,Fixed,Net 30,USD
901671,11/9/2024,Plant_MI_Detroit,Exelon Utility Co,Natural Gas,66148.33,10/10/2024,11/9/2024,MTR-76108,Fixed,Net 30,USD
901672,11/5/2024,Plant_MI_Detroit,Exelon Utility Co,Water & Utilities,7009.26,10/6/2024,11/5/2024,MTR-35622,Time-of-Use,Net 30,USD
901673,11/5/2024,Plant_MI_Detroit,Exelon Utility Co,Steam,37408.59,10/6/2024,11/5/2024,MTR-74117,Time-of-Use,Net 30,USD
901674,11/10/2024,Plant_PA_Pittsburgh,Duke Energy,Electricity,75401.01,10/11/2024,11/10/2024,MTR-93024,Fixed,Net 30,USD
901675,11/5/2024,Plant_PA_Pittsburgh,Duke Energy,Electricity,55802.13,10/6/2024,11/5/2024,MTR-35537,Variable,Net 30,USD
901676,10/27/2024,Plant_PA_Pittsburgh,NextEra Energy,Water & Utilities,18876.79,9/27/2024,10/27/2024,MTR-77437,Time-of-Use,Net 30,USD
901677,11/9/2024,Plant_PA_Pittsburgh,NextEra Energy,Steam,27844.14,10/10/2024,11/9/2024,MTR-48462,Fixed,Net 30,USD
901678,11/16/2024,Plant_PA_Pittsburgh,NextEra Energy,Electricity,48733.17,10/17/2024,11/16/2024,MTR-26792,Variable,Net 30,USD
901679,11/7/2024,Plant_PA_Pittsburgh,Dominion Energy,Steam,23153.39,10/8/2024,11/7/2024,MTR-12255,Time-of-Use,Net 30,USD
901680,11/20/2024,Plant_PA_Pittsburgh,Exelon Utilities,Water & Utilities,9735.42,10/21/2024,11/20/2024,MTR-46707,Variable,Net 30,USD
901681,11/21/2024,Plant_PA_Pittsburgh,Exelon Utilities,Electricity,37429.35,10/22/2024,11/21/2024,MTR-97268,Fixed,Net 30,USD
901682,11/14/2024,Plant_PA_Pittsburgh,NRG Energy,Water & Utilities,5205.95,10/15/2024,11/14/2024,MTR-19214,Variable,Net 30,USD
901683,11/8/2024,Plant_PA_Pittsburgh,NRG Energy,Natural Gas,19639.66,10/9/2024,11/8/2024,MTR-78655,Variable,Net 30,USD
901684,11/2/2024,Plant_PA_Pittsburgh,FirstEnergy,Electricity,51298.31,10/3/2024,11/2/2024,MTR-56475,Fixed,Net 30,USD
901685,11/13/2024,Plant_PA_Pittsburgh,FirstEnergy,Water & Utilities,6316.35,10/14/2024,11/13/2024,MTR-62580,Time-of-Use,Net 30,USD
901686,11/7/2024,Plant_PA_Pittsburgh,FirstEnergy,Electricity,23190.93,10/8/2024,11/7/2024,MTR-24418,Variable,Net 30,USD
901687,11/15/2024,Plant_PA_Pittsburgh,Edison International,Electricity,65945.04,10/16/2024,11/15/2024,MTR-81526,Time-of-Use,Net 30,USD
901688,11/20/2024,Plant_PA_Pittsburgh,Edison International,Natural Gas,27093.58,10/21/2024,11/20/2024,MTR-10356,Fixed,Net 30,USD
901689,11/7/2024,Plant_PA_Pittsburgh,Edison International,Steam,12357.6,10/8/2024,11/7/2024,MTR-19072,Fixed,Net 30,USD
901690,10/27/2024,Plant_PA_Pittsburgh,AES Corporation,Water & Utilities,18510.46,9/27/2024,10/27/2024,MTR-75817,Variable,Net 30,USD
901691,11/3/2024,Plant_PA_Pittsburgh,Southern Power,Electricity,82811.49,10/4/2024,11/3/2024,MTR-92356,Time-of-Use,Net 30,USD
901692,11/17/2024,Plant_PA_Pittsburgh,Southern Power,Steam,28601.67,10/18/2024,11/17/2024,MTR-71511,Fixed,Net 30,USD
901693,11/12/2024,Plant_PA_Pittsburgh,Southern Power,Electricity,77619.17,10/13/2024,11/12/2024,MTR-31217,Variable,Net 30,USD
901694,11/20/2024,Plant_PA_Pittsburgh,American Electric Power,Electricity,92754.72,10/21/2024,11/20/2024,MTR-18518,Time-of-Use,Net 30,USD
901695,11/21/2024,Plant_PA_Pittsburgh,American Electric Power,Steam,49955.21,10/22/2024,11/21/2024,MTR-91723,Time-of-Use,Net 30,USD
901696,11/11/2024,Plant_PA_Pittsburgh,American Electric Power,Electricity,68402.92,10/12/2024,11/11/2024,MTR-76405,Fixed,Net 30,USD
901697,10/28/2024,Plant_PA_Pittsburgh,Duke Energy LLC,Steam,24989.68,9/28/2024,10/28/2024,MTR-11332,Time-of-Use,Net 30,USD
901698,11/12/2024,Plant_PA_Pittsburgh,NRG Energy Services,Electricity,25043.32,10/13/2024,11/12/2024,MTR-64571,Variable,Net 30,USD
901699,11/11/2024,Plant_PA_Pittsburgh,NRG Energy Services,Steam,28701.06,10/12/2024,11/11/2024,MTR-71455,Fixed,Net 30,USD
901700,10/27/2024,Plant_PA_Pittsburgh,Exelon Utility Co,Steam,28971.96,9/27/2024,10/27/2024,MTR-50162,Fixed,Net 30,USD
901701,10/30/2024,Plant_PA_Pittsburgh,Exelon Utility Co,Water & Utilities,12269.91,9/30/2024,10/30/2024,MTR-29978,Time-of-Use,Net 30,USD
901702,11/17/2024,Plant_PA_Pittsburgh,Exelon Utility Co,Water & Utilities,8212.36,10/18/2024,11/17/2024,MTR-62722,Time-of-Use,Net 30,USD
901703,12/1/2024,Plant_TX_Houston,Duke Energy,Electricity,90516.42,11/1/2024,12/1/2024,MTR-26762,Time-of-Use,Net 30,USD
901704,11/29/2024,Plant_TX_Houston,NextEra Energy,Electricity,34796.65,10/30/2024,11/29/2024,MTR-53254,Time-of-Use,Net 30,USD
901705,12/9/2024,Plant_TX_Houston,Dominion Energy,Natural Gas,18167.91,11/9/2024,12/9/2024,MTR-90171,Time-of-Use,Net 30,USD
901706,11/27/2024,Plant_TX_Houston,Exelon Utilities,Steam,25086.29,10/28/2024,11/27/2024,MTR-44367,Time-of-Use,Net 30,USD
901707,11/26/2024,Plant_TX_Houston,Exelon Utilities,Natural Gas,25001,10/27/2024,11/26/2024,MTR-82428,Time-of-Use,Net 30,USD
901708,12/16/2024,Plant_TX_Houston,Exelon Utilities,Steam,23509.21,11/16/2024,12/16/2024,MTR-46458,Time-of-Use,Net 30,USD
901709,11/29/2024,Plant_TX_Houston,NRG Energy,Water & Utilities,11297.74,10/30/2024,11/29/2024,MTR-78833,Variable,Net 30,USD
901710,12/10/2024,Plant_TX_Houston,NRG Energy,Water & Utilities,9972.49,11/10/2024,12/10/2024,MTR-27333,Time-of-Use,Net 30,USD
901711,12/16/2024,Plant_TX_Houston,FirstEnergy,Water & Utilities,5741.29,11/16/2024,12/16/2024,MTR-81882,Time-of-Use,Net 30,USD
901712,12/18/2024,Plant_TX_Houston,FirstEnergy,Electricity,37890.28,11/18/2024,12/18/2024,MTR-48012,Fixed,Net 30,USD
901713,12/21/2024,Plant_TX_Houston,FirstEnergy,Natural Gas,25624.1,11/21/2024,12/21/2024,MTR-86493,Time-of-Use,Net 30,USD
901714,12/12/2024,Plant_TX_Houston,Edison International,Water & Utilities,21613.79,11/12/2024,12/12/2024,MTR-32222,Variable,Net 30,USD
901715,12/6/2024,Plant_TX_Houston,AES Corporation,Steam,35598.12,11/6/2024,12/6/2024,MTR-73994,Time-of-Use,Net 30,USD
901716,12/21/2024,Plant_TX_Houston,AES Corporation,Natural Gas,44797.02,11/21/2024,12/21/2024,MTR-36222,Time-of-Use,Net 30,USD
901717,12/2/2024,Plant_TX_Houston,AES Corporation,Water & Utilities,15824.46,11/2/2024,12/2/2024,MTR-18801,Fixed,Net 30,USD
901718,12/15/2024,Plant_TX_Houston,Southern Power,Electricity,34967.18,11/15/2024,12/15/2024,MTR-69011,Variable,Net 30,USD
901719,12/18/2024,Plant_TX_Houston,American Electric Power,Water & Utilities,17358.85,11/18/2024,12/18/2024,MTR-29039,Variable,Net 30,USD
901720,12/3/2024,Plant_TX_Houston,American Electric Power,Electricity,61795.99,11/3/2024,12/3/2024,MTR-28403,Time-of-Use,Net 30,USD
901721,11/28/2024,Plant_TX_Houston,Duke Energy LLC,Electricity,59386.19,10/29/2024,11/28/2024,MTR-40971,Time-of-Use,Net 30,USD
901722,12/18/2024,Plant_TX_Houston,NRG Energy Services,Steam,27947.69,11/18/2024,12/18/2024,MTR-96844,Fixed,Net 30,USD
901723,11/29/2024,Plant_TX_Houston,NRG Energy Services,Steam,29139.07,10/30/2024,11/29/2024,MTR-51332,Variable,Net 30,USD
901724,11/28/2024,Plant_TX_Houston,Exelon Utility Co,Natural Gas,55204.7,10/29/2024,11/28/2024,MTR-74772,Time-of-Use,Net 30,USD
901725,12/5/2024,Plant_TX_Houston,Exelon Utility Co,Water & Utilities,15466.54,11/5/2024,12/5/2024,MTR-53729,Fixed,Net 30,USD
901726,11/30/2024,Plant_TX_Houston,Exelon Utility Co,Natural Gas,64454.24,10/31/2024,11/30/2024,MTR-38097,Time-of-Use,Net 30,USD
901727,12/8/2024,Plant_TX_Dallas,Duke Energy,Natural Gas,48126.35,11/8/2024,12/8/2024,MTR-40976,Variable,Net 30,USD
901728,12/18/2024,Plant_TX_Dallas,Duke Energy,Steam,11331.66,11/18/2024,12/18/2024,MTR-81495,Fixed,Net 30,USD
901729,11/27/2024,Plant_TX_Dallas,NextEra Energy,Steam,27921.14,10/28/2024,11/27/2024,MTR-13350,Time-of-Use,Net 30,USD
901730,12/6/2024,Plant_TX_Dallas,NextEra Energy,Steam,34938.55,11/6/2024,12/6/2024,MTR-79710,Fixed,Net 30,USD
901731,12/21/2024,Plant_TX_Dallas,Dominion Energy,Natural Gas,51406.05,11/21/2024,12/21/2024,MTR-10923,Time-of-Use,Net 30,USD
901732,12/7/2024,Plant_TX_Dallas,Exelon Utilities,Electricity,78338.45,11/7/2024,12/7/2024,MTR-65449,Variable,Net 30,USD
901733,12/2/2024,Plant_TX_Dallas,Exelon Utilities,Natural Gas,51281.51,11/2/2024,12/2/2024,MTR-49342,Fixed,Net 30,USD
901734,12/5/2024,Plant_TX_Dallas,Exelon Utilities,Natural Gas,41503.48,11/5/2024,12/5/2024,MTR-19295,Fixed,Net 30,USD
901735,12/7/2024,Plant_TX_Dallas,NRG Energy,Water & Utilities,7090.56,11/7/2024,12/7/2024,MTR-68263,Fixed,Net 30,USD
901736,11/26/2024,Plant_TX_Dallas,NRG Energy,Electricity,61200.02,10/27/2024,11/26/2024,MTR-71531,Time-of-Use,Net 30,USD
901737,12/2/2024,Plant_TX_Dallas,FirstEnergy,Natural Gas,22351.83,11/2/2024,12/2/2024,MTR-57450,Time-of-Use,Net 30,USD
901738,12/20/2024,Plant_TX_Dallas,FirstEnergy,Natural Gas,17360.72,11/20/2024,12/20/2024,MTR-29129,Fixed,Net 30,USD
901739,12/8/2024,Plant_TX_Dallas,FirstEnergy,Natural Gas,58152.8,11/8/2024,12/8/2024,MTR-41653,Fixed,Net 30,USD
901740,12/6/2024,Plant_TX_Dallas,Edison International,Water & Utilities,8896.9,11/6/2024,12/6/2024,MTR-77678,Fixed,Net 30,USD
901741,12/16/2024,Plant_TX_Dallas,AES Corporation,Steam,10912.87,11/16/2024,12/16/2024,MTR-23849,Fixed,Net 30,USD
901742,12/7/2024,Plant_TX_Dallas,Southern Power,Steam,33581.91,11/7/2024,12/7/2024,MTR-69466,Fixed,Net 30,USD
901743,12/2/2024,Plant_TX_Dallas,American Electric Power,Natural Gas,54103.66,11/2/2024,12/2/2024,MTR-97260,Time-of-Use,Net 30,USD
901744,12/4/2024,Plant_TX_Dallas,Duke Energy LLC,Natural Gas,34551.04,11/4/2024,12/4/2024,MTR-63699,Time-of-Use,Net 30,USD
901745,12/6/2024,Plant_TX_Dallas,NRG Energy Services,Natural Gas,18972.04,11/6/2024,12/6/2024,MTR-47951,Time-of-Use,Net 30,USD
901746,12/5/2024,Plant_TX_Dallas,NRG Energy Services,Steam,20804.32,11/5/2024,12/5/2024,MTR-49827,Variable,Net 30,USD
901747,12/2/2024,Plant_TX_Dallas,NRG Energy Services,Electricity,33600.2,11/2/2024,12/2/2024,MTR-69630,Time-of-Use,Net 30,USD
901748,12/2/2024,Plant_TX_Dallas,Exelon Utility Co,Steam,29914.43,11/2/2024,12/2/2024,MTR-63860,Variable,Net 30,USD
901749,12/21/2024,Plant_TX_Dallas,Exelon Utility Co,Electricity,82736.86,11/21/2024,12/21/2024,MTR-63333,Fixed,Net 30,USD
901750,12/11/2024,Plant_OH_Toledo,Duke Energy,Natural Gas,57494.65,11/11/2024,12/11/2024,MTR-15642,Variable,Net 30,USD
901751,12/20/2024,Plant_OH_Toledo,NextEra Energy,Water & Utilities,25014.57,11/20/2024,12/20/2024,MTR-88560,Variable,Net 30,USD
901752,12/3/2024,Plant_OH_Toledo,NextEra Energy,Electricity,78794.77,11/3/2024,12/3/2024,MTR-41165,Fixed,Net 30,USD
901753,12/16/2024,Plant_OH_Toledo,Dominion Energy,Natural Gas,43804.12,11/16/2024,12/16/2024,MTR-86662,Fixed,Net 30,USD
901754,12/21/2024,Plant_OH_Toledo,Dominion Energy,Steam,37186.48,11/21/2024,12/21/2024,MTR-43237,Fixed,Net 30,USD
901755,11/28/2024,Plant_OH_Toledo,Dominion Energy,Water & Utilities,16974.36,10/29/2024,11/28/2024,MTR-49147,Fixed,Net 30,USD
901756,12/17/2024,Plant_OH_Toledo,Exelon Utilities,Natural Gas,41813.63,11/17/2024,12/17/2024,MTR-23137,Variable,Net 30,USD
901757,12/10/2024,Plant_OH_Toledo,NRG Energy,Water & Utilities,12782.48,11/10/2024,12/10/2024,MTR-66894,Time-of-Use,Net 30,USD
901758,11/26/2024,Plant_OH_Toledo,NRG Energy,Water & Utilities,18794.08,10/27/2024,11/26/2024,MTR-81616,Time-of-Use,Net 30,USD
901759,11/28/2024,Plant_OH_Toledo,NRG Energy,Natural Gas,56091.26,10/29/2024,11/28/2024,MTR-92885,Fixed,Net 30,USD
901760,12/20/2024,Plant_OH_Toledo,FirstEnergy,Electricity,94760.65,11/20/2024,12/20/2024,MTR-53003,Variable,Net 30,USD
901761,12/15/2024,Plant_OH_Toledo,FirstEnergy,Natural Gas,40411.62,11/15/2024,12/15/2024,MTR-24313,Time-of-Use,Net 30,USD
901762,12/3/2024,Plant_OH_Toledo,Edison International,Water & Utilities,7527.3,11/3/2024,12/3/2024,MTR-95406,Fixed,Net 30,USD
901763,12/12/2024,Plant_OH_Toledo,AES Corporation,Steam,26570.9,11/12/2024,12/12/2024,MTR-87063,Variable,Net 30,USD
901764,12/9/2024,Plant_OH_Toledo,AES Corporation,Natural Gas,54635.46,11/9/2024,12/9/2024,MTR-95924,Time-of-Use,Net 30,USD
901765,12/7/2024,Plant_OH_Toledo,Southern Power,Water & Utilities,8018.43,11/7/2024,12/7/2024,MTR-35439,Variable,Net 30,USD
901766,11/28/2024,Plant_OH_Toledo,American Electric Power,Natural Gas,50109.55,10/29/2024,11/28/2024,MTR-60573,Fixed,Net 30,USD
901767,12/2/2024,Plant_OH_Toledo,Duke Energy LLC,Natural Gas,22757.53,11/2/2024,12/2/2024,MTR-12869,Variable,Net 30,USD
901768,12/7/2024,Plant_OH_Toledo,Duke Energy LLC,Water & Utilities,19880.1,11/7/2024,12/7/2024,MTR-11029,Variable,Net 30,USD
901769,11/27/2024,Plant_OH_Toledo,NRG Energy Services,Steam,11503.01,10/28/2024,11/27/2024,MTR-29195,Fixed,Net 30,USD
901770,12/2/2024,Plant_OH_Toledo,NRG Energy Services,Natural Gas,32606.24,11/2/2024,12/2/2024,MTR-18703,Fixed,Net 30,USD
901771,12/17/2024,Plant_OH_Toledo,Exelon Utility Co,Natural Gas,39799.48,11/17/2024,12/17/2024,MTR-39152,Variable,Net 30,USD
901772,12/15/2024,Plant_IL_Chicago,Duke Energy,Electricity,42956.39,11/15/2024,12/15/2024,MTR-47368,Time-of-Use,Net 30,USD
901773,12/2/2024,Plant_IL_Chicago,Duke Energy,Natural Gas,33739.39,11/2/2024,12/2/2024,MTR-40490,Time-of-Use,Net 30,USD
901774,12/6/2024,Plant_IL_Chicago,NextEra Energy,Water & Utilities,6744.05,11/6/2024,12/6/2024,MTR-48218,Variable,Net 30,USD
901775,12/1/2024,Plant_IL_Chicago,NextEra Energy,Electricity,104129.53,11/1/2024,12/1/2024,MTR-97446,Time-of-Use,Net 30,USD
901776,12/3/2024,Plant_IL_Chicago,NextEra Energy,Water & Utilities,12745.19,11/3/2024,12/3/2024,MTR-21765,Fixed,Net 30,USD
901777,11/26/2024,Plant_IL_Chicago,Dominion Energy,Water & Utilities,7484.81,10/27/2024,11/26/2024,MTR-98063,Variable,Net 30,USD
901778,12/16/2024,Plant_IL_Chicago,Dominion Energy,Water & Utilities,15613,11/16/2024,12/16/2024,MTR-68704,Fixed,Net 30,USD
901779,12/1/2024,Plant_IL_Chicago,Exelon Utilities,Steam,38936.62,11/1/2024,12/1/2024,MTR-28958,Time-of-Use,Net 30,USD
901780,12/6/2024,Plant_IL_Chicago,Exelon Utilities,Natural Gas,57373.48,11/6/2024,12/6/2024,MTR-59757,Time-of-Use,Net 30,USD
901781,12/9/2024,Plant_IL_Chicago,NRG Energy,Electricity,42921.18,11/9/2024,12/9/2024,MTR-56818,Time-of-Use,Net 30,USD
901782,11/28/2024,Plant_IL_Chicago,NRG Energy,Steam,9348.79,10/29/2024,11/28/2024,MTR-23862,Fixed,Net 30,USD
901783,12/1/2024,Plant_IL_Chicago,NRG Energy,Electricity,19970.34,11/1/2024,12/1/2024,MTR-71068,Fixed,Net 30,USD
901784,12/16/2024,Plant_IL_Chicago,FirstEnergy,Natural Gas,32377.55,11/16/2024,12/16/2024,MTR-13417,Variable,Net 30,USD
901785,12/4/2024,Plant_IL_Chicago,FirstEnergy,Electricity,62647.04,11/4/2024,12/4/2024,MTR-55103,Fixed,Net 30,USD
901786,12/11/2024,Plant_IL_Chicago,FirstEnergy,Steam,43741.1,11/11/2024,12/11/2024,MTR-80129,Time-of-Use,Net 30,USD
901787,12/5/2024,Plant_IL_Chicago,Edison International,Natural Gas,20810.08,11/5/2024,12/5/2024,MTR-21126,Fixed,Net 30,USD
901788,11/26/2024,Plant_IL_Chicago,AES Corporation,Natural Gas,44002.92,10/27/2024,11/26/2024,MTR-18622,Variable,Net 30,USD
901789,12/20/2024,Plant_IL_Chicago,AES Corporation,Electricity,40903.42,11/20/2024,12/20/2024,MTR-77884,Variable,Net 30,USD
901790,12/18/2024,Plant_IL_Chicago,AES Corporation,Natural Gas,46650.85,11/18/2024,12/18/2024,MTR-58366,Variable,Net 30,USD
901791,12/14/2024,Plant_IL_Chicago,Southern Power,Electricity,71915.73,11/14/2024,12/14/2024,MTR-92502,Variable,Net 30,USD
901792,12/9/2024,Plant_IL_Chicago,American Electric Power,Electricity,59811.78,11/9/2024,12/9/2024,MTR-76908,Variable,Net 30,USD
901793,12/14/2024,Plant_IL_Chicago,American Electric Power,Natural Gas,54541.73,11/14/2024,12/14/2024,MTR-22545,Fixed,Net 30,USD
901794,11/29/2024,Plant_IL_Chicago,American Electric Power,Water & Utilities,17259.66,10/30/2024,11/29/2024,MTR-70221,Fixed,Net 30,USD
901795,12/2/2024,Plant_IL_Chicago,Duke Energy LLC,Steam,30397.98,11/2/2024,12/2/2024,MTR-18101,Time-of-Use,Net 30,USD
901796,12/3/2024,Plant_IL_Chicago,Duke Energy LLC,Electricity,31069.72,11/3/2024,12/3/2024,MTR-91066,Variable,Net 30,USD
901797,12/19/2024,Plant_IL_Chicago,Duke Energy LLC,Steam,16025.04,11/19/2024,12/19/2024,MTR-30656,Variable,Net 30,USD
901798,12/16/2024,Plant_IL_Chicago,NRG Energy Services,Water & Utilities,13007.4,11/16/2024,12/16/2024,MTR-24717,Time-of-Use,Net 30,USD
901799,12/8/2024,Plant_IL_Chicago,NRG Energy Services,Water & Utilities,6330.46,11/8/2024,12/8/2024,MTR-96841,Variable,Net 30,USD
901800,12/9/2024,Plant_IL_Chicago,Exelon Utility Co,Electricity,84092.52,11/9/2024,12/9/2024,MTR-16258,Time-of-Use,Net 30,USD
901801,12/7/2024,Plant_MI_Detroit,Duke Energy,Water & Utilities,14614.28,11/7/2024,12/7/2024,MTR-61189,Variable,Net 30,USD
901802,12/17/2024,Plant_MI_Detroit,Duke Energy,Water & Utilities,16899.83,11/17/2024,12/17/2024,MTR-68305,Time-of-Use,Net 30,USD
901803,12/19/2024,Plant_MI_Detroit,Duke Energy,Natural Gas,31220.59,11/19/2024,12/19/2024,MTR-97337,Fixed,Net 30,USD
901804,12/3/2024,Plant_MI_Detroit,NextEra Energy,Electricity,62503.98,11/3/2024,12/3/2024,MTR-49648,Variable,Net 30,USD
901805,11/30/2024,Plant_MI_Detroit,NextEra Energy,Electricity,113295.07,10/31/2024,11/30/2024,MTR-55550,Fixed,Net 30,USD
901806,12/10/2024,Plant_MI_Detroit,NextEra Energy,Natural Gas,63966.8,11/10/2024,12/10/2024,MTR-48515,Variable,Net 30,USD
901807,12/21/2024,Plant_MI_Detroit,Dominion Energy,Electricity,115744.18,11/21/2024,12/21/2024,MTR-49611,Time-of-Use,Net 30,USD
901808,12/1/2024,Plant_MI_Detroit,Dominion Energy,Water & Utilities,22360.84,11/1/2024,12/1/2024,MTR-80295,Fixed,Net 30,USD
901809,11/27/2024,Plant_MI_Detroit,Dominion Energy,Natural Gas,28269.32,10/28/2024,11/27/2024,MTR-48879,Variable,Net 30,USD
901810,12/20/2024,Plant_MI_Detroit,Exelon Utilities,Electricity,105296.89,11/20/2024,12/20/2024,MTR-61878,Fixed,Net 30,USD
901811,11/30/2024,Plant_MI_Detroit,Exelon Utilities,Natural Gas,23998.9,10/31/2024,11/30/2024,MTR-32335,Fixed,Net 30,USD
901812,12/14/2024,Plant_MI_Detroit,Exelon Utilities,Electricity,54733.26,11/14/2024,12/14/2024,MTR-37198,Time-of-Use,Net 30,USD
901813,12/7/2024,Plant_MI_Detroit,NRG Energy,Water & Utilities,19373.57,11/7/2024,12/7/2024,MTR-85355,Variable,Net 30,USD
901814,11/26/2024,Plant_MI_Detroit,NRG Energy,Natural Gas,28692.07,10/27/2024,11/26/2024,MTR-81921,Time-of-Use,Net 30,USD
901815,12/20/2024,Plant_MI_Detroit,FirstEnergy,Water & Utilities,9873.17,11/20/2024,12/20/2024,MTR-46787,Variable,Net 30,USD
901816,12/7/2024,Plant_MI_Detroit,FirstEnergy,Electricity,39939.94,11/7/2024,12/7/2024,MTR-67326,Variable,Net 30,USD
901817,12/13/2024,Plant_MI_Detroit,Edison International,Water & Utilities,10882.18,11/13/2024,12/13/2024,MTR-75975,Fixed,Net 30,USD
901818,12/5/2024,Plant_MI_Detroit,Edison International,Steam,33835.18,11/5/2024,12/5/2024,MTR-73486,Variable,Net 30,USD
901819,12/14/2024,Plant_MI_Detroit,Edison International,Water & Utilities,23526.58,11/14/2024,12/14/2024,MTR-74451,Variable,Net 30,USD
901820,12/5/2024,Plant_MI_Detroit,AES Corporation,Steam,22237.97,11/5/2024,12/5/2024,MTR-47310,Variable,Net 30,USD
901821,12/17/2024,Plant_MI_Detroit,AES Corporation,Electricity,64599.49,11/17/2024,12/17/2024,MTR-54721,Variable,Net 30,USD
901822,12/12/2024,Plant_MI_Detroit,Southern Power,Electricity,26073.42,11/12/2024,12/12/2024,MTR-38757,Variable,Net 30,USD
901823,12/1/2024,Plant_MI_Detroit,Southern Power,Natural Gas,36066.46,11/1/2024,12/1/2024,MTR-70917,Time-of-Use,Net 30,USD
901824,12/6/2024,Plant_MI_Detroit,American Electric Power,Electricity,42052.91,11/6/2024,12/6/2024,MTR-72180,Fixed,Net 30,USD
901825,12/15/2024,Plant_MI_Detroit,American Electric Power,Natural Gas,14981.67,11/15/2024,12/15/2024,MTR-78746,Variable,Net 30,USD
901826,11/26/2024,Plant_MI_Detroit,Duke Energy LLC,Steam,20255.24,10/27/2024,11/26/2024,MTR-63130,Time-of-Use,Net 30,USD
901827,12/4/2024,Plant_MI_Detroit,NRG Energy Services,Natural Gas,23594.48,11/4/2024,12/4/2024,MTR-85811,Time-of-Use,Net 30,USD
901828,12/10/2024,Plant_MI_Detroit,NRG Energy Services,Electricity,30689.15,11/10/2024,12/10/2024,MTR-24630,Time-of-Use,Net 30,USD
901829,11/26/2024,Plant_MI_Detroit,Exelon Utility Co,Water & Utilities,7937.93,10/27/2024,11/26/2024,MTR-95537,Time-of-Use,Net 30,USD
901830,11/26/2024,Plant_PA_Pittsburgh,Duke Energy,Water & Utilities,17194.85,10/27/2024,11/26/2024,MTR-79126,Variable,Net 30,USD
901831,12/1/2024,Plant_PA_Pittsburgh,Duke Energy,Water & Utilities,17657.57,11/1/2024,12/1/2024,MTR-45999,Time-of-Use,Net 30,USD
901832,11/28/2024,Plant_PA_Pittsburgh,Duke Energy,Steam,32412.88,10/29/2024,11/28/2024,MTR-49748,Time-of-Use,Net 30,USD
901833,12/4/2024,Plant_PA_Pittsburgh,NextEra Energy,Steam,26715.05,11/4/2024,12/4/2024,MTR-67892,Time-of-Use,Net 30,USD
901834,12/3/2024,Plant_PA_Pittsburgh,NextEra Energy,Electricity,40025.61,11/3/2024,12/3/2024,MTR-17586,Fixed,Net 30,USD
901835,12/15/2024,Plant_PA_Pittsburgh,Dominion Energy,Electricity,17537.42,11/15/2024,12/15/2024,MTR-57426,Time-of-Use,Net 30,USD
901836,12/10/2024,Plant_PA_Pittsburgh,Dominion Energy,Steam,28898.92,11/10/2024,12/10/2024,MTR-19859,Variable,Net 30,USD
901837,12/6/2024,Plant_PA_Pittsburgh,Exelon Utilities,Natural Gas,30600.17,11/6/2024,12/6/2024,MTR-27098,Fixed,Net 30,USD
901838,12/17/2024,Plant_PA_Pittsburgh,Exelon Utilities,Natural Gas,70489.5,11/17/2024,12/17/2024,MTR-77386,Variable,Net 30,USD
901839,12/19/2024,Plant_PA_Pittsburgh,Exelon Utilities,Water & Utilities,19651.95,11/19/2024,12/19/2024,MTR-31879,Variable,Net 30,USD
901840,12/6/2024,Plant_PA_Pittsburgh,NRG Energy,Natural Gas,53740.87,11/6/2024,12/6/2024,MTR-19779,Time-of-Use,Net 30,USD
901841,12/10/2024,Plant_PA_Pittsburgh,FirstEnergy,Water & Utilities,19655.22,11/10/2024,12/10/2024,MTR-63343,Time-of-Use,Net 30,USD
901842,12/14/2024,Plant_PA_Pittsburgh,Edison International,Water & Utilities,16855.33,11/14/2024,12/14/2024,MTR-73943,Variable,Net 30,USD
901843,12/10/2024,Plant_PA_Pittsburgh,Edison International,Steam,38198.05,11/10/2024,12/10/2024,MTR-94721,Variable,Net 30,USD
